Order_new,ID,Question,Condition,Topic,Value,分類後
2600,92,Q3,1,彼の研究は,登山だ,名詞隠喩
2601,93,Q3,1,彼の研究は,困難が続くことが予想される,字義
2602,94,Q3,3,彼の研究は,山登りのようだ,その他直喩
2603,95,Q3,3,彼の研究は,とても難しい,字義
2604,96,Q3,2,彼の研究は,ゴールまで遠い,その他隠喩
2605,97,Q3,3,彼の研究は,困難な行程だが、やりがいがある。しかし辛い,字義
2606,98,Q3,3,彼の研究は,修行のようだ,名詞直喩
2607,99,Q3,3,彼の研究は,いばらの道で、満たされるが、辛い,その他隠喩
2608,100,Q3,3,彼の研究は,エベレストの頂上を目指す登山家のように厳しいものだ,その他直喩
2609,101,Q3,2,彼の研究は,道のりは遠いが、成功した時の達成感は他のものに変えられないだろう,その他隠喩
2610,102,Q3,3,彼の研究は,前途多難だけど、満足感が得られ、しんどい,その他隠喩
2611,103,Q3,2,彼の研究は,難しいが充実している,字義
2612,104,Q3,1,彼の研究は,茨の道だ,名詞隠喩
2613,105,Q3,2,彼の研究は,登山のようだ,名詞直喩
2614,106,Q3,3,彼の研究は,いばらの道で、心を満たしながらつらい,その他隠喩
2615,107,Q3,1,彼の研究は,ラビリンスだ,名詞隠喩
2616,108,Q3,1,彼の研究は,困難だ,字義
2617,109,Q3,1,彼の研究は,前途多難だ,その他隠喩
2618,111,Q3,1,彼の研究は,前途多難だ,その他隠喩
2619,116,Q3,1,彼の研究は,前途多難だ,その他隠喩
2620,117,Q3,1,彼の研究は,難しい,字義
2621,123,Q3,3,彼の研究は,たどり着くのが難しく、到達すると満足感があるが、きつい,その他隠喩
2622,127,Q3,3,彼の研究は,いばらの道で、やりがいがあり、困難だ,その他隠喩
2623,1,Q30,1,あの審判は,納得できるものだ,字義
2624,2,Q30,1,あの審判は,正確だ,字義
2625,3,Q30,1,あの審判は,水平線のようだ,名詞直喩
2626,4,Q30,1,あの審判は,正しい,字義
2627,5,Q30,1,あの審判は,公明正大だ,その他隠喩
2628,6,Q30,2,あの審判は,壁である,名詞隠喩
2629,7,Q30,3,あの審判は,定規のようだ,名詞直喩
2630,8,Q30,1,あの審判は,職務に忠実だ,字義
2631,9,Q30,2,あの審判は,職務を全うしている,字義
2632,10,Q30,2,あの審判は,清廉潔白だ,その他隠喩
2633,11,Q30,3,あの審判は,毅然としている,字義
2634,12,Q30,3,あの審判は,フラットで依怙贔屓なしに判別される,字義
2635,13,Q30,1,あの審判は,信用できる,字義
2636,14,Q30,3,あの審判は,常に正しく判断だ,字義
2637,15,Q30,3,あの審判は,神のジャッジだ,それ以外
2638,16,Q30,3,あの審判は,神的だ,字義
2639,17,Q30,2,あの審判は,正確だ,字義
2640,18,Q30,1,あの審判は,フェアだ,字義
2641,19,Q30,2,あの審判は,素晴らしい。,字義
2642,20,Q30,2,あの審判は,中立だ,字義
2643,21,Q30,2,あの審判は,正確な天秤のようだ,名詞直喩
2644,22,Q30,1,あの審判は,正義だ,字義
2645,23,Q30,2,あの審判は,誰に対しても同じだ,字義
2646,24,Q30,2,あの審判は,真っ当だ,字義
2647,25,Q30,1,あの審判は,平等だ,字義
2648,26,Q30,3,あの審判は,正当だ,字義
2649,27,Q30,2,あの審判は,信頼できる,字義
2650,28,Q30,3,あの審判は,正当に判断されることだ,字義
2651,29,Q30,1,あの審判は,信頼できる,字義
2652,30,Q30,3,あの審判は,公正に判断する,字義
2653,31,Q30,2,あの審判は,裏表がない,その他隠喩
2654,32,Q30,1,あの審判は,潔癖だ,名詞隠喩
2655,33,Q30,1,あの審判は,どっちの味方もしない,字義
2656,34,Q30,2,あの審判は,理にかなっている,字義
2657,35,Q30,1,あの審判は,正しい,字義
2658,36,Q30,2,あの審判は,審判の鏡だ,その他隠喩
2659,37,Q30,1,あの審判は,平等だ,字義
2660,38,Q30,2,あの審判は,公正だ,字義
2661,39,Q30,3,あの審判は,信用できる,字義
2662,40,Q30,3,あの審判は,偏ることはない,字義
2663,41,Q30,2,あの審判は,気高い。,字義
2664,42,Q30,1,あの審判は,天秤だ,名詞隠喩
2665,43,Q30,3,あの審判は,公明正大だ,その他隠喩
2666,44,Q30,1,あの審判は,正しい。,字義
2667,45,Q30,1,あの審判は,平等だ,字義
2668,46,Q30,1,あの審判は,上手だ,字義
2669,47,Q30,3,あの審判は,適切にジャッジができる,字義
2670,48,Q30,3,あの審判は,信頼できる,字義
2671,49,Q30,3,あの審判は,信頼できる,字義
2672,50,Q30,3,あの審判は,贔屓せず、等しく決断する,字義
2673,51,Q30,3,あの審判は,フェアプレーの精神でジャッジされる,字義
2674,52,Q30,2,あの審判は,正しい判定をする,字義
2675,53,Q30,2,あの審判は,裁判官だ,名詞隠喩
2676,54,Q30,1,あの審判は,正しい,字義
2677,55,Q30,2,あの審判は,正しい,字義
2678,56,Q30,3,あの審判は,厳正で、フェアで、決定が下される,字義
2679,57,Q30,3,あの審判は,コンピューターのようだ,名詞直喩
2680,58,Q30,3,あの審判は,公正、清廉で確実だ,字義
2681,59,Q30,1,あの審判は,かたよらない,字義
2682,60,Q30,2,あの審判は,フェアだ,字義
2683,61,Q30,3,あの審判は,フェアで、みんなに公平で、決めている。,字義
2684,62,Q30,1,あの審判は,正義だ,字義
2685,63,Q30,2,あの審判は,裁判官のようだ,名詞直喩
2686,64,Q30,3,あの審判は,正しい,字義
2687,65,Q30,2,あの審判は,民主主義のようだ,名詞直喩
2688,66,Q30,3,あの審判は,天秤だ,名詞隠喩
2689,67,Q30,1,あの審判は,平等だ,字義
2690,68,Q30,1,あの審判は,天秤だ。,名詞隠喩
2691,69,Q30,1,あの審判は,中立だ。,字義
2692,70,Q30,1,あの審判は,信用できる,字義
2693,71,Q30,2,あの審判は,機械のようだ,名詞直喩
2694,72,Q30,2,あの審判は,フェアだ。,字義
2695,73,Q30,3,あの審判は,素晴らしい,字義
2696,74,Q30,3,あの審判は,公正だ,字義
2697,75,Q30,2,あの審判は,模範的だ,字義
2698,76,Q30,1,あの審判は,平等だ,字義
2699,77,Q30,2,あの審判は,中立で中道だ,字義
2700,78,Q30,1,あの審判は,真摯だ,字義
2701,79,Q30,3,あの審判は,フェアで対等にジャッジされる,字義
2702,80,Q30,1,あの審判は,平等だ,字義
2703,81,Q30,3,あの審判は,公正で、偏らず、判定される,字義
2704,82,Q30,2,あの審判は,正直で、しっかりしている,字義
2705,83,Q30,1,あの審判は,フェアだ,字義
2706,84,Q30,2,あの審判は,正しく、分け隔てない,字義
2707,85,Q30,3,あの審判は,公明正大に下される,字義
2708,86,Q30,1,あの審判は,偏見がない,字義
2709,87,Q30,1,あの審判は,中立だ,字義
2710,88,Q30,2,あの審判は,マシーンのようだ,名詞直喩
2711,89,Q30,1,あの審判は,公正だ,字義
2712,90,Q30,3,あの審判は,厳正で、正しく、裁きを下す,字義
2713,91,Q30,1,あの審判は,正義だ,字義
2714,92,Q30,3,あの審判は,中立だ,字義
2715,93,Q30,3,あの審判は,神の裁きのようだ,名詞直喩
2716,94,Q30,2,あの審判は,紳士的だ,字義
2717,95,Q30,2,あの審判は,天秤のようだ,名詞直喩
2718,96,Q30,1,あの審判は,信頼できる,字義
2719,97,Q30,2,あの審判は,誠実な判断で、すべての人に公平だ,字義
2720,98,Q30,2,あの審判は,給食のようだ,名詞直喩
2721,99,Q30,2,あの審判は,正当だ,字義
2722,100,Q30,2,あの審判は,誰に対しても偏ることがない,字義
2723,101,Q30,1,あの審判は,私情がなくていい,字義
2724,102,Q30,2,あの審判は,偏らず、正しい,字義
2725,103,Q30,1,あの審判は,偏りがない,字義
2726,104,Q30,3,あの審判は,コンピューターだ,名詞隠喩
2727,105,Q30,1,あの審判は,信用できる,字義
2728,106,Q30,2,あの審判は,人や状況で態度を変えない,字義
2729,107,Q30,3,あの審判は,中立で、正当に、判定する,字義
2730,108,Q30,3,あの審判は,神のようだ,名詞直喩
2731,109,Q30,3,あの審判は,誰にでも納得がいく,字義
2732,111,Q30,3,あの審判は,依怙贔屓の無く裁く,それ以外
2733,116,Q30,3,あの審判は,どちらの側にもつかず、釣り合うように、ジャッジをする,その他隠喩
2734,117,Q30,3,あの審判は,誰にでも等しく、ジャッジされる,字義
2735,123,Q30,2,あの審判は,誰にでも、フェアだ,字義
2736,127,Q30,2,あの審判は,フェアで、公正だ,字義
2737,1,Q4,2,あの蝶は,ヒラヒラ飛んでいる,字義
2738,2,Q4,2,あの蝶は,綺麗だ,字義
2739,3,Q4,2,あの蝶は,綺麗だ,字義
2740,4,Q4,2,あの蝶は,ダンスする,その他隠喩
2741,5,Q4,2,あの蝶は,鮮やかに飛び立つ,字義
2742,6,Q4,3,あの蝶は,遠くまで飛ぶ,字義
2743,7,Q4,1,あの蝶は,宝石のようだ,名詞直喩
2744,8,Q4,2,あの蝶は,ひらひらと飛ぶ,字義
2745,9,Q4,3,あの蝶は,風に舞う花びらのようだ,名詞直喩
2746,10,Q4,3,あの蝶は,踊り子だ,名詞隠喩
2747,11,Q4,1,あの蝶は,ダイアモンドのようだ,名詞直喩
2748,12,Q4,1,あの蝶は,見とれてしまう,字義
2749,13,Q4,2,あの蝶は,女王のようだ,名詞直喩
2750,14,Q4,1,あの蝶は,魅力的だ,字義
2751,15,Q4,1,あの蝶は,華麗だ,字義
2752,16,Q4,1,あの蝶は,綺麗だ,字義
2753,17,Q4,3,あの蝶は,優雅だ,字義
2754,18,Q4,2,あの蝶は,綺麗に飛んでいる,字義
2755,19,Q4,3,あの蝶は,可憐に舞う。,字義
2756,20,Q4,3,あの蝶は,プリンセスのようだ,名詞直喩
2757,21,Q4,3,あの蝶は,踊り子のようだ,名詞直喩
2758,22,Q4,2,あの蝶は,踊っているようだ,字義
2759,23,Q4,3,あの蝶は,まぶしく舞っている,字義
2760,24,Q4,3,あの蝶は,プリンセスのようだ,名詞直喩
2761,25,Q4,2,あの蝶は,踊り子のようだ,名詞直喩
2762,26,Q4,1,あの蝶は,きれいだ,字義
2763,27,Q4,3,あの蝶は,艶やかだ,字義
2764,28,Q4,1,あの蝶は,可憐だ,字義
2765,29,Q4,2,あの蝶は,躍動している,字義
2766,30,Q4,1,あの蝶は,きれいだ,字義
2767,31,Q4,3,あの蝶は,華麗だ,字義
2768,32,Q4,2,あの蝶は,華麗に踊る,その他隠喩
2769,33,Q4,2,あの蝶は,優雅に飛ぶ,字義
2770,34,Q4,3,あの蝶は,ダンサーのようだ,名詞直喩
2771,35,Q4,2,あの蝶は,プリマのようだ,名詞直喩
2772,36,Q4,3,あの蝶は,優雅で麗しい,字義
2773,37,Q4,2,あの蝶は,美麗でひらりひらりと飛ぶ,字義
2774,38,Q4,3,あの蝶は,美しいダンスをしているようだ,その他直喩
2775,39,Q4,1,あの蝶は,魅力的だ,字義
2776,40,Q4,1,あの蝶は,可憐だ,字義
2777,41,Q4,3,あの蝶は,美しい踊り子のようだ。,名詞直喩
2778,42,Q4,2,あの蝶は,綺麗だ,字義
2779,43,Q4,1,あの蝶は,見目麗しい,字義
2780,44,Q4,2,あの蝶は,優雅だ。,字義
2781,45,Q4,2,あの蝶は,軽やかに、まばたく,それ以外
2782,46,Q4,2,あの蝶は,ダンスをしている,その他隠喩
2783,47,Q4,1,あの蝶は,可憐である,字義
2784,48,Q4,1,あの蝶は,目が離せない,その他隠喩
2785,49,Q4,1,あの蝶は,綺麗だ,字義
2786,50,Q4,1,あの蝶は,上品だ,字義
2787,51,Q4,1,あの蝶は,きれいだ,字義
2788,52,Q4,3,あの蝶は,きらびやかに舞う,字義
2789,53,Q4,3,あの蝶は,花魁のようだ,名詞直喩
2790,54,Q4,2,あの蝶は,人目を惹き、ひらひら飛んでいる,その他隠喩
2791,55,Q4,3,あの蝶は,きれいだ,字義
2792,56,Q4,1,あの蝶は,可憐だ,字義
2793,57,Q4,1,あの蝶は,輝いている,字義
2794,58,Q4,1,あの蝶は,きれいだ,字義
2795,59,Q4,2,あの蝶は,バレリーナのようだ,名詞直喩
2796,60,Q4,3,あの蝶は,踊り子のようだ,名詞直喩
2797,61,Q4,1,あの蝶は,綺麗だ,字義
2798,62,Q4,2,あの蝶は,きれいに踊る,字義
2799,63,Q4,3,あの蝶は,踊り子のようだ,名詞直喩
2800,64,Q4,1,あの蝶は,綺麗だ,字義
2801,65,Q4,3,あの蝶は,花のようだ,名詞直喩
2802,66,Q4,1,あの蝶は,可憐な花だ,名詞隠喩
2803,67,Q4,2,あの蝶は,きれいに、羽ばたく,字義
2804,68,Q4,2,あの蝶は,踊り子のようだ。,名詞直喩
2805,69,Q4,2,あの蝶は,ひらひら空をただよう。,字義
2806,70,Q4,2,あの蝶は,幻想的で魅力がある,字義
2807,71,Q4,3,あの蝶は,踊り子のようだ,名詞直喩
2808,72,Q4,3,あの蝶は,華やかな羽をまとい優雅に美しく舞っている。,字義
2809,73,Q4,1,あの蝶は,綺麗だ,字義
2810,74,Q4,1,あの蝶は,綺麗だ,字義
2811,75,Q4,3,あの蝶は,優雅で可憐だ,字義
2812,76,Q4,2,あの蝶は,可憐に飛ぶ,字義
2813,77,Q4,3,あの蝶は,綺麗に踊り美しい,その他隠喩
2814,78,Q4,2,あの蝶は,秋の落葉（らくよう）のようだ,名詞直喩
2815,79,Q4,1,あの蝶は,綺麗だ,字義
2816,80,Q4,2,あの蝶は,綺麗に飛ぶ,字義
2817,81,Q4,1,あの蝶は,きれいだ,字義
2818,82,Q4,3,あの蝶は,華麗に踊り、魅力的だ,字義
2819,83,Q4,2,あの蝶は,きれいに、羽ばたく,字義
2820,84,Q4,3,あの蝶は,きれいで、ひらひら飛び、色鮮やかだ,字義
2821,85,Q4,1,あの蝶は,可愛らしい,字義
2822,86,Q4,2,あの蝶は,華麗に飛ぶ,字義
2823,87,Q4,2,あの蝶は,バレリーナのようだ,名詞直喩
2824,88,Q4,3,あの蝶は,あでやかに羽ばたいている,字義
2825,89,Q4,2,あの蝶は,艶やかに、舞い踊る,その他隠喩
2826,90,Q4,1,あの蝶は,花のようだ,名詞直喩
2827,91,Q4,2,あの蝶は,踊り子だ,名詞隠喩
2828,92,Q4,1,あの蝶は,可憐だ,字義
2829,93,Q4,1,あの蝶は,きれいだ,字義
2830,94,Q4,3,あの蝶は,華麗だ,字義
2831,95,Q4,3,あの蝶は,美しい,字義
2832,96,Q4,2,あの蝶は,煌めく,その他隠喩
2833,97,Q4,3,あの蝶は,華麗に飛びまわり、華がある,その他隠喩
2834,98,Q4,3,あの蝶は,バレエダンサーのようだ,名詞直喩
2835,99,Q4,3,あの蝶は,踊り子のようだ,名詞直喩
2836,100,Q4,3,あの蝶は,あでやかな衣装をまとった踊り子のようだ,名詞直喩
2837,101,Q4,2,あの蝶は,美しく飛んでいる,字義
2838,102,Q4,3,あの蝶は,綺麗で、飛び交い、煌びやかだ,字義
2839,103,Q4,2,あの蝶は,優雅に飛んでいる,字義
2840,104,Q4,1,あの蝶は,芸術品のようだ,名詞直喩
2841,105,Q4,2,あの蝶は,踊っている,その他隠喩
2842,106,Q4,3,あの蝶は,華麗に踊る,その他隠喩
2843,107,Q4,1,あの蝶は,妖艶だ,字義
2844,108,Q4,1,あの蝶は,宝石のようだ,名詞直喩
2845,109,Q4,1,あの蝶は,興味深い,字義
2846,111,Q4,1,あの蝶は,綺麗だ,字義
2847,116,Q4,1,あの蝶は,煌びやかだ,字義
2848,117,Q4,1,あの蝶は,すばらしい,字義
2849,123,Q4,3,あの蝶は,美麗に、飛びながら、華麗だ,字義
2850,127,Q4,3,あの蝶は,煌びやかで、飛び、派手だ,字義
2851,1,Q5,2,この時間は,川のようだ,名詞直喩
2852,2,Q5,2,この時間は,進む,字義
2853,3,Q5,2,この時間は,大河のようだ,名詞直喩
2854,4,Q5,2,この時間は,とどまらない,字義
2855,5,Q5,2,この時間は,進み続ける,字義
2856,6,Q5,3,この時間は,光速です,字義
2857,7,Q5,1,この時間は,壊れたダンプだ,名詞隠喩
2858,8,Q5,2,この時間は,過ぎ去ってゆく,字義
2859,9,Q5,3,この時間は,川のようだ,名詞直喩
2860,10,Q5,3,この時間は,通り過ぎる,字義
2861,11,Q5,1,この時間は,永遠に続く,字義
2862,12,Q5,1,この時間は,流れていく,その他隠喩
2863,13,Q5,2,この時間は,無駄になった,字義
2864,14,Q5,1,この時間は,川のようだ,名詞直喩
2865,15,Q5,1,この時間は,流れていく,その他隠喩
2866,16,Q5,1,この時間は,一瞬だ,字義
2867,17,Q5,3,この時間は,逆流だ,名詞隠喩
2868,18,Q5,2,この時間は,静かに川の流れのように進む,その他直喩
2869,19,Q5,3,この時間は,ただただ過ぎゆく。,字義
2870,20,Q5,3,この時間は,一瞬だ,字義
2871,21,Q5,3,この時間は,渓流の水のようだ,名詞直喩
2872,22,Q5,2,この時間は,川の流れのようだ,名詞直喩
2873,23,Q5,3,この時間は,無限に進んでいる,字義
2874,24,Q5,3,この時間は,川の流れのようだ,名詞直喩
2875,25,Q5,2,この時間は,川の流れのようだ,名詞直喩
2876,26,Q5,1,この時間は,永遠ではない,字義
2877,27,Q5,3,この時間は,元に戻らない,字義
2878,28,Q5,1,この時間は,止まることを知らない,字義
2879,29,Q5,2,この時間は,どうにもならない,字義
2880,30,Q5,1,この時間は,進んでいく,字義
2881,31,Q5,3,この時間は,川のようだ,名詞直喩
2882,32,Q5,2,この時間は,流水のようだ,名詞直喩
2883,33,Q5,2,この時間は,永遠だ,字義
2884,34,Q5,3,この時間は,不可逆だ,字義
2885,35,Q5,2,この時間は,川のようだ,名詞直喩
2886,36,Q5,3,この時間は,永遠に時を刻む,その他隠喩
2887,37,Q5,2,この時間は,停止できずに進んでいく,字義
2888,38,Q5,3,この時間は,川のように流れる,その他直喩
2889,39,Q5,1,この時間は,川のようだ,名詞直喩
2890,40,Q5,1,この時間は,停止できない,字義
2891,41,Q5,3,この時間は,どうしようもできない。,字義
2892,42,Q5,2,この時間は,永遠だ,字義
2893,43,Q5,1,この時間は,進む,字義
2894,44,Q5,2,この時間は,永遠に止められない。,字義
2895,45,Q5,2,この時間は,普遍で、流動している,字義
2896,46,Q5,2,この時間は,川の流れのようだ,名詞直喩
2897,47,Q5,1,この時間は,制御不能だ,字義
2898,48,Q5,1,この時間は,流れ続ける,その他隠喩
2899,49,Q5,1,この時間は,今だけだ,字義
2900,50,Q5,1,この時間は,淀みなく流れる,その他隠喩
2901,51,Q5,1,この時間は,流れゆく,その他隠喩
2902,52,Q5,3,この時間は,止められない,字義
2903,53,Q5,3,この時間は,激流だ,名詞隠喩
2904,54,Q5,2,この時間は,絶えず動いている,字義
2905,55,Q5,3,この時間は,過ぎていく,字義
2906,56,Q5,1,この時間は,ノンストップだ,字義
2907,57,Q5,1,この時間は,津波のようだ,名詞直喩
2908,58,Q5,1,この時間は,過ぎていく,字義
2909,59,Q5,2,この時間は,止まることを知らない,字義
2910,60,Q5,3,この時間は,二度と戻らない,字義
2911,61,Q5,1,この時間は,過ぎていく,字義
2912,62,Q5,2,この時間は,過ぎ去る,字義
2913,63,Q5,3,この時間は,洪水のようだ,名詞直喩
2914,64,Q5,1,この時間は,進み続ける,字義
2915,65,Q5,3,この時間は,津波のようだ,名詞直喩
2916,66,Q5,1,この時間は,旋風だ,名詞隠喩
2917,67,Q5,2,この時間は,途絶えさせることはできず、過ぎていく,字義
2918,68,Q5,2,この時間は,大河のようだ。,名詞直喩
2919,69,Q5,2,この時間は,水の流れのようだ。,名詞直喩
2920,70,Q5,2,この時間は,いずれ過去のものとなる,字義
2921,71,Q5,3,この時間は,川の流れのようだ,名詞直喩
2922,72,Q5,3,この時間は,止めたり、逆らったりすることはできない。ただ流れを見守るだけである。,字義
2923,73,Q5,1,この時間は,過ぎ去っていくのみである,字義
2924,74,Q5,1,この時間は,ノンストップだ,字義
2925,75,Q5,3,この時間は,川の流れのようだ,名詞直喩
2926,76,Q5,2,この時間は,戻れず、進む,字義
2927,77,Q5,3,この時間は,止まるわけなく明日は必ず来る,字義
2928,78,Q5,2,この時間は,川の激流のようだ,名詞直喩
2929,79,Q5,1,この時間は,流れ続ける,字義
2930,80,Q5,2,この時間は,永遠に継続する,字義
2931,81,Q5,1,この時間は,流れ続ける,字義
2932,82,Q5,3,この時間は,停止できず、思うように動かせない,字義
2933,83,Q5,2,この時間は,中断されることなく経過する,字義
2934,84,Q5,3,この時間は,止めどなく、砂時計のように落ちて、元に戻らない,その他直喩
2935,85,Q5,1,この時間は,動き続ける,字義
2936,86,Q5,2,この時間は,止められない,字義
2937,87,Q5,2,この時間は,川のようだ,名詞直喩
2938,88,Q5,3,この時間は,ただ過ぎていくだけだ,字義
2939,89,Q5,2,この時間は,止まる事なく過行く,字義
2940,90,Q5,1,この時間は,動き続ける,字義
2941,91,Q5,2,この時間は,流動的だ,字義
2942,92,Q5,1,この時間は,制御できない,字義
2943,93,Q5,1,この時間は,動き続ける,字義
2944,94,Q5,3,この時間は,どうすることもできない,字義
2945,95,Q5,3,この時間は,永遠だ,字義
2946,96,Q5,2,この時間は,ノンストップだ,字義
2947,97,Q5,3,この時間は,進んだままで、抗えない,字義
2948,98,Q5,3,この時間は,川のようだ,名詞直喩
2949,99,Q5,3,この時間は,川のようだ,名詞直喩
2950,100,Q5,3,この時間は,川の急流のようだ,名詞直喩
2951,101,Q5,2,この時間は,常に動いている,字義
2952,102,Q5,3,この時間は,ストップできず、進んで、抵抗できない,字義
2953,103,Q5,2,この時間は,永遠に続いている,字義
2954,104,Q5,1,この時間は,滝のようだ,名詞直喩
2955,105,Q5,2,この時間は,進んでいる,字義
2956,106,Q5,3,この時間は,立ち止まることなく従うしかない,字義
2957,107,Q5,1,この時間は,進むのみ,字義
2958,108,Q5,1,この時間は,川の流れのようだ,名詞直喩
2959,109,Q5,1,この時間は,進み続ける,字義
2960,111,Q5,1,この時間は,戻すことは出来ない,字義
2961,116,Q5,1,この時間は,進み続ける,字義
2962,117,Q5,1,この時間は,ずっと続く,字義
2963,123,Q5,3,この時間は,洪水のように流れて、止まらず、せき止めることができない,その他直喩
2964,127,Q5,3,この時間は,どこまでも続き、たゆたい、元に戻らない,字義
2965,1,Q6,2,あの暴動は,暴力的だ,字義
2966,2,Q6,2,あの暴動は,避けられない,字義
2967,3,Q6,2,あの暴動は,戦争のようだ,名詞直喩
2968,4,Q6,2,あの暴動は,雪崩のようだ,名詞直喩
2969,5,Q6,2,あの暴動は,大きな影響を及ぼしている,字義
2970,6,Q6,3,あの暴動は,破裂する,その他隠喩
2971,7,Q6,1,あの暴動は,火花のようだ,名詞直喩
2972,8,Q6,2,あの暴動は,まるで嵐だ。,名詞直喩
2973,9,Q6,3,あの暴動は,嵐のようだ,名詞直喩
2974,10,Q6,3,あの暴動は,奇襲的だ,字義
2975,11,Q6,1,あの暴動は,嵐のようだ,名詞直喩
2976,12,Q6,1,あの暴動は,激化している,字義
2977,13,Q6,2,あの暴動は,竜巻のようだ,名詞直喩
2978,14,Q6,1,あの暴動は,激烈だ,字義
2979,15,Q6,1,あの暴動は,爆発的だ,字義
2980,16,Q6,1,あの暴動は,手が付けられない,字義
2981,17,Q6,3,あの暴動は,パンデミックだ,名詞直喩
2982,18,Q6,2,あの暴動は,地震のように人を戸惑わせる,その他直喩
2983,19,Q6,3,あの暴動は,一気に爆発する。,その他隠喩
2984,20,Q6,3,あの暴動は,突発した,字義
2985,21,Q6,3,あの暴動は,濁流のようだ,名詞直喩
2986,22,Q6,2,あの暴動は,竜巻のようだ,名詞直喩
2987,23,Q6,3,あの暴動は,突如大きく人を巻き込んだ,字義
2988,24,Q6,3,あの暴動は,急な嵐のようだ,名詞直喩
2989,25,Q6,2,あの暴動は,竜巻のようだ,名詞直喩
2990,26,Q6,1,あの暴動は,勢いがある,字義
2991,27,Q6,3,あの暴動は,嵐の様だ,名詞直喩
2992,28,Q6,1,あの暴動は,激化している,字義
2993,29,Q6,2,あの暴動は,恐ろしい,字義
2994,30,Q6,1,あの暴動は,痛ましい,字義
2995,31,Q6,3,あの暴動は,濁流だ,名詞隠喩
2996,32,Q6,2,あの暴動は,嵐のようだ,名詞直喩
2997,33,Q6,2,あの暴動は,激動だ,字義
2998,34,Q6,3,あの暴動は,嵐のようだ,名詞直喩
2999,35,Q6,2,あの暴動は,嵐のようだ,名詞直喩
3000,36,Q6,3,あの暴動は,まるでクーデターだ,名詞直喩
3001,37,Q6,2,あの暴動は,鋭く大勢に影響を及ぼす,字義
3002,38,Q6,3,あの暴動は,突然の戦争のようだ,名詞直喩
3003,39,Q6,1,あの暴動は,勢いがある,字義
3004,40,Q6,1,あの暴動は,嵐のようだ,名詞直喩
3005,41,Q6,3,あの暴動は,激しい滝のようだ。,名詞直喩
3006,42,Q6,2,あの暴動は,竜巻だ,名詞隠喩
3007,43,Q6,1,あの暴動は,波のようだ,名詞直喩
3008,44,Q6,2,あの暴動は,人を嫌な気持ちにさせる。,字義
3009,45,Q6,2,あの暴動は,恐怖を掻き立て、人々を駆り立てる,字義
3010,46,Q6,2,あの暴動は,竜巻のようだ,名詞直喩
3011,47,Q6,1,あの暴動は,爆発だ,名詞隠喩
3012,48,Q6,1,あの暴動は,熱をはらむ,その他隠喩
3013,49,Q6,1,あの暴動は,荒々しい,字義
3014,50,Q6,1,あの暴動は,熱狂的だ,字義
3015,51,Q6,1,あの暴動は,誰も止められない,字義
3016,52,Q6,3,あの暴動は,勃発した,字義
3017,53,Q6,3,あの暴動は,竜巻だ,名詞隠喩
3018,54,Q6,2,あの暴動は,大きなハリケーンのようだ,名詞直喩
3019,55,Q6,3,あの暴動は,勃発する,字義
3020,56,Q6,1,あの暴動は,凄まじい,字義
3021,57,Q6,1,あの暴動は,恐ろしい,字義
3022,58,Q6,1,あの暴動は,過激だ,字義
3023,59,Q6,2,あの暴動は,危険で人に危害をあたえる,字義
3024,60,Q6,3,あの暴動は,ハリケーンのようだ,名詞直喩
3025,61,Q6,1,あの暴動は,凄まじい,字義
3026,62,Q6,2,あの暴動は,炎のように燃え上がる,その他直喩
3027,63,Q6,3,あの暴動は,津波のようだ,名詞直喩
3028,64,Q6,1,あの暴動は,激化している,字義
3029,65,Q6,3,あの暴動は,雪崩のようだ,名詞直喩
3030,66,Q6,1,あの暴動は,突風だ,名詞隠喩
3031,67,Q6,2,あの暴動は,荒々しく、人に影響を及ぼす,字義
3032,68,Q6,2,あの暴動は,竜巻のようだ。,名詞直喩
3033,69,Q6,2,あの暴動は,洪水が人々を飲み込むようだ。,その他直喩
3034,70,Q6,2,あの暴動は,塵一つ残さず無残なものとなる,字義
3035,71,Q6,3,あの暴動は,嵐のようだ,名詞直喩
3036,72,Q6,3,あの暴動は,突然人を巻き込み激しく起こる。,字義
3037,73,Q6,1,あの暴動は,甚だしくひどい,字義
3038,74,Q6,1,あの暴動は,荒れ狂っている,字義
3039,75,Q6,3,あの暴動は,竜巻のようだ,名詞直喩
3040,76,Q6,2,あの暴動は,恐怖で、人を支配する,字義
3041,77,Q6,3,あの暴動は,危険で人を傷つけ急に始まる,字義
3042,78,Q6,2,あの暴動は,竜巻のようだ,名詞直喩
3043,79,Q6,1,あの暴動は,酷い,字義
3044,80,Q6,2,あの暴動は,酷く、人に影響を与える,字義
3045,81,Q6,1,あの暴動は,凄まじい,字義
3046,82,Q6,3,あの暴動は,とても酷く、様々な人を傷つけ、いきなり起きる,字義
3047,83,Q6,2,あの暴動は,荒々しく、人を犠牲にする,字義
3048,84,Q6,3,あの暴動は,荒々しく、多くを犠牲にし、事故のように突発的に発生する,その他直喩
3049,85,Q6,1,あの暴動は,嵐のようだ,名詞直喩
3050,86,Q6,2,あの暴動は,過激になる,字義
3051,87,Q6,2,あの暴動は,雪崩のようだ,名詞直喩
3052,88,Q6,3,あの暴動は,天災のようだ,名詞直喩
3053,89,Q6,2,あの暴動は,凄まじく、人を引きずり込む,その他隠喩
